Name,Category_1,Category_2,Module_id,Reaction level,Definition,key_gene,Definition gene name,order
K10120; fructooligosaccharide transport system substrate-binding protein,Putative fructooligosaccharide transport system,"Saccharide, polyol, and lipid transporters",Transporters00582,,K10120,,,
K10121; fructooligosaccharide transport system permease protein,Putative fructooligosaccharide transport system,"Saccharide, polyol, and lipid transporters",Transporters00583,,K10121,,,
K10122; fructooligosaccharide transport system permease protein,Putative fructooligosaccharide transport system,"Saccharide, polyol, and lipid transporters",Transporters00584,,K10122,,,
ABC.MS.P; multiple sugar transport system permease protein,Putative multiple sugar transport system,"Saccharide, polyol, and lipid transporters",Transporters00585,,K02025,,,
ABC.MS.P1; multiple sugar transport system permease protein,Putative multiple sugar transport system,"Saccharide, polyol, and lipid transporters",Transporters00586,,K02026,,,
ABC.MS.S; multiple sugar transport system substrate-binding protein,Putative multiple sugar transport system,"Saccharide, polyol, and lipid transporters",Transporters00587,,K02027,,,
malK; multiple sugar transport system ATP-binding protein [EC:3.6.3.-],Putative multiple sugar transport system,"Saccharide, polyol, and lipid transporters",Transporters00588,,K10111,,,
msmX; multiple sugar transport system ATP-binding protein,Putative multiple sugar transport system,"Saccharide, polyol, and lipid transporters",Transporters00589,,K10112,,,
ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17],Putative simple sugar transport system,"Saccharide, polyol, and lipid transporters",Transporters00590,,K02056,,,
ABC.SS.P; simple sugar transport system permease protein,Putative simple sugar transport system,"Saccharide, polyol, and lipid transporters",Transporters00591,,K02057,,,
ABC.SS.S; simple sugar transport system substrate-binding protein,Putative simple sugar transport system,"Saccharide, polyol, and lipid transporters",Transporters00592,,K02058,,,
sucrose phosphorylase,sucrose degradation,Starch and sucrose metabolism,Sugars00004_001,,K00690,,,
alpha-glucosidase,sucrose degradation,Starch and sucrose metabolism,Sugars00004_002,,K01187,,,
beta-fructofuranosidase,sucrose degradation,Starch and sucrose metabolism,Sugars00004_003,,K01193,,,
sucrase-isomaltase,sucrose degradation,Starch and sucrose metabolism,Sugars00004_004,,K01203,,,
maltase-glucoamylase,sucrose degradation,Starch and sucrose metabolism,Sugars00004_005,,K12047,,,
lysosomal alpha-glucosidase,sucrose degradation,Starch and sucrose metabolism,Sugars00004_006,,K12316,,,
neutral alpha-glucosidase C,sucrose degradation,Starch and sucrose metabolism,Sugars00004_007,,K12317,,,
sulfoquinovosidase,sucrose degradation,Starch and sucrose metabolism,Sugars00004_008,,K15922,,,
"tetA; MFS transporter, DHA1 family, tetracycline resistance protein","Tetracycline resistance, TetA transporter",Tetracycline resistance,Transporters00593,,K08151,,,
"tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein","Tetracycline resistance, TetA transporter",Tetracycline resistance,Transporters00594,,K18476,,,
"steA; ATP-binding cassette, subfamily B, tetracycline resistant protein","Tetracycline resistance, TetAB(46) transporter",Tetracycline resistance,Transporters00595,,K18216,,,
"steB; ATP-binding cassette, subfamily B, tetracycline resistant protein","Tetracycline resistance, TetAB(46) transporter",Tetracycline resistance,Transporters00596,,K18217,,,
"rsaD; ATP-binding cassette, subfamily C, bacterial RsaD",S-Layer protein transport system,Transporter,Transporters00597,,K12533,,,
rsaE; membrane fusion protein RsaE,S-Layer protein transport system,Transporter,Transporters00598,,K12534,,,
rsaF; outer membrane protein RsaF,S-Layer protein transport system,Transporter,Transporters00599,,K12535,,,
"bceS; two-component system, OmpR family, bacitracin resistance sensor histidine kinase BceS [EC:2.7.13.3]",Bacitracin resistance,Two-component system,Transporters00600,,K11629,,,
"bceR; two-component system, OmpR family, bacitracin resistance response regulator BceR",Bacitracin resistance,Two-component system,Transporters00601,,K11630,,,
"braS; two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]",Bacitracin resistance,Two-component system,Transporters00602,,K19081,,,
"braR; two-component system, OmpR family, response regulator protein BraR/BceR",Bacitracin resistance,Two-component system,Transporters00603,,K19082,,,
"lapB; ATP-binding cassette, subfamily C, bacterial LapB",Adhesin protein transport system,Type I secretion system,Transporters00604,,K12541,,,
lapC; membrane fusion protein LapC,Adhesin protein transport system,Type I secretion system,Transporters00605,,K12542,,,
lapE; outer membrane protein LapE,Adhesin protein transport system,Type I secretion system,Transporters00606,,K12543,,,
hlyD; hemolysin D,alpha-Hemolysin/cyclolysin transport system,Type I secretion system,Transporters00607,,K11003,,,
"hlyB; ATP-binding cassette, subfamily B, bacterial HlyB/CyaB",alpha-Hemolysin/cyclolysin transport system,Type I secretion system,Transporters00608,,K11004,,,
tolC; outer membrane channel protein TolC,alpha-Hemolysin/cyclolysin transport system,Type I secretion system,Transporters00609,,K12340,,,
"hasD; ATP-binding cassette, subfamily C, bacterial HasD",Hemophore/metalloprotease transport system,Type I secretion system,Transporters00610,,K12536,,,
hasE; protease secretion protein HasE,Hemophore/metalloprotease transport system,Type I secretion system,Transporters00611,,K12537,,,
hasF; outer membrane protein HasF,Hemophore/metalloprotease transport system,Type I secretion system,Transporters00612,,K12538,,,
tolC; outer membrane channel protein TolC,RTX toxin transport system,Type I secretion system,Transporters00613,,K12340,,,
"rtxB; ATP-binding cassette, subfamily B, bacterial RtxB",RTX toxin transport system,Type I secretion system,Transporters00614,,K12530,,,
"rtxE; ATP-binding cassette, subfamily B, bacterial RtxE",RTX toxin transport system,Type I secretion system,Transporters00615,,K12531,,,
rtxD; RTX toxin transporter,RTX toxin transport system,Type I secretion system,Transporters00616,,K12532,,,
yxdL; putative ABC transport system ATP-binding protein,Uncharacterized ABC transport system,ABC-2 type and other transporters,Transporters00617,,K11635,,,
yxdM; putative ABC transport system permease protein,Uncharacterized ABC transport system,ABC-2 type and other transporters,Transporters00618,,K11636,,,
