WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY
53131,20221019,2.623,-111.17,32.24,29.4,18.3,23.9,23,0,18.39,C,43.4,15.5,25.1,43.2,17.9,29.5,0.036,0.061,-99,-99,-99,26.6,26.4,-9999,-9999,-9999
53131,20221020,2.623,-111.17,32.24,31.2,18,24.6,24.4,0,18.23,C,46,16.4,27,40.2,14.6,27.4,0.035,0.061,-99,-99,-99,28,27.5,-9999,-9999,-9999
53131,20221021,2.623,-111.17,32.24,32.2,14.3,23.2,23.8,0,17.51,C,45.9,14.8,26.8,51.3,19.9,33.6,0.032,0.059,-99,-99,-99,28.2,27.7,-9999,-9999,-9999
53131,20221022,2.623,-111.17,32.24,30.6,18.2,24.4,23.8,0,15.44,C,42.8,18.7,26.6,64.7,24.4,46.3,0.032,0.058,-99,-99,-99,28.3,28.1,-9999,-9999,-9999
53131,20221023,2.623,-111.17,32.24,23.1,15.7,19.4,18.9,0,11.08,C,36.6,15,21.8,72.1,31.4,55.7,0.03,0.056,-99,-99,-99,25,25.8,-9999,-9999,-9999
53131,20221024,2.623,-111.17,32.24,18.6,9.6,14.1,14.4,0,18.51,C,35.1,9.2,18.8,38.3,13.1,22.7,0.03,0.054,-99,-99,-99,22.6,23.5,-9999,-9999,-9999
53131,20221025,2.623,-111.17,32.24,23.6,7.1,15.4,15.4,0,18.19,C,38.9,6.5,18.4,39.5,9.5,22.3,0.028,0.051,-99,-99,-99,21.5,22,-9999,-9999,-9999
53131,20221026,2.623,-111.17,32.24,26.6,7.8,17.2,16.5,0,17.7,C,40.3,7.3,19.4,35.1,7.2,20.7,0.028,0.051,-99,-99,-99,22.1,22.2,-9999,-9999,-9999
53131,20221027,2.623,-111.17,32.24,24,8.9,16.5,16.9,0,17.33,C,38.2,8.3,19.3,37.8,8.9,22,0.027,0.05,-99,-99,-99,22,22.3,-9999,-9999,-9999
53131,20221028,2.623,-111.17,32.24,25.4,12.6,19,18.7,0,17.78,C,38.3,8.7,19.6,19.7,6.5,12.8,0.027,0.05,-99,-99,-99,21.9,22,-9999,-9999,-9999
53131,20221029,2.623,-111.17,32.24,27.1,10.7,18.9,19.7,0,17.45,C,40.9,11.4,21.2,32.2,7.3,17.2,0.028,0.05,-99,-99,-99,23.1,23,-9999,-9999,-9999
53131,20221030,2.623,-111.17,32.24,24.9,7.9,16.4,16.7,0,13.7,C,36.9,8.3,18.2,40.1,13.2,24.7,0.025,0.048,-99,-99,-99,21,21.6,-9999,-9999,-9999
53131,20221031,2.623,-111.17,32.24,26.7,7.6,17.1,17.1,0,16.93,C,40.3,7.3,19.5,47.7,8.3,26.3,0.026,0.048,-99,-99,-99,21.8,21.7,-9999,-9999,-9999
53131,20221101,2.623,-111.17,32.24,27.7,11.4,19.5,19.4,0,10.79,C,37.1,11.3,19.1,33.4,7.1,19.6,0.026,0.048,-99,-99,-99,21.2,21.7,-9999,-9999,-9999
53131,20221102,2.623,-111.17,32.24,25.6,12.5,19.1,19.7,0,14.63,C,35.8,10.3,20.5,68.6,21.7,35.5,0.026,0.048,-99,-99,-99,22.2,22.1,-9999,-9999,-9999
53131,20221103,2.623,-111.17,32.24,17.1,5.2,11.1,12.5,0,9.2,C,28.1,5.7,15.2,75.6,27.6,52.7,0.026,0.046,-99,-99,-99,19.1,20.4,-9999,-9999,-9999
53131,20221104,2.623,-111.17,32.24,15.1,1.6,8.3,8.6,0,16.12,C,30.4,2.3,12.4,76.1,26.9,50.2,0.024,0.043,-99,-99,-99,16.4,17.4,-9999,-9999,-9999
53131,20221105,2.623,-111.17,32.24,21.1,2.8,12,11.8,0,14.82,C,34.2,3.7,14.4,67.6,17.9,41.6,0.025,0.043,-99,-99,-99,17.2,17.6,-9999,-9999,-9999
53131,20221106,2.623,-111.17,32.24,27.4,6.8,17.1,17.2,0,16.16,C,39,5.7,18,53.5,9.1,26,0.026,0.045,-99,-99,-99,19.5,19.3,-9999,-9999,-9999
53131,20221107,2.623,-111.17,32.24,27.6,9.7,18.6,18.5,0,15.68,C,38.7,8.8,19.3,39.5,13.7,24.8,0.027,0.046,-99,-99,-99,21,20.8,-9999,-9999,-9999
53131,20221108,2.623,-111.17,32.24,27.6,8,17.8,18.4,0,15.83,C,37.7,7.1,18.7,55.4,7.2,26.9,0.026,0.046,-99,-99,-99,20.8,20.7,-9999,-9999,-9999
53131,20221109,2.623,-111.17,32.24,24.1,10.8,17.5,17,0,15.49,C,34.5,10.5,18.6,87.4,14.6,50,0.026,0.046,-99,-99,-99,21,21.1,-9999,-9999,-9999
53131,20221110,2.623,-111.17,32.24,17.8,7.8,12.8,12.7,0,12.94,C,32.4,8.5,16.3,87,36.3,60.8,0.026,0.044,-99,-99,-99,19.1,19.8,-9999,-9999,-9999
53131,20221111,2.623,-111.17,32.24,19.3,3.1,11.2,11.3,0,15.03,C,33.3,3.3,14,68.3,13.2,37.5,0.024,0.043,-99,-99,-99,17.2,17.9,-9999,-9999,-9999
53131,20221112,2.623,-111.17,32.24,23.5,3.5,13.5,13.7,0,14.93,C,35.9,4.1,15.6,51.8,19.1,31.6,0.025,0.043,-99,-99,-99,17.9,18.1,-9999,-9999,-9999
53131,20221113,2.623,-111.17,32.24,22.2,5.6,13.9,13.4,0,15,C,34.5,5.3,14.8,50.8,10.3,28.4,0.024,0.043,-99,-99,-99,17.6,18,-9999,-9999,-9999
53131,20221114,2.623,-111.17,32.24,17.6,1.5,9.6,9.8,0,14.99,C,31,1.8,12.3,52.9,14.9,31.5,0.023,0.041,-99,-99,-99,15.7,16.4,-9999,-9999,-9999
53131,20221115,2.623,-111.17,32.24,20.7,2.4,11.6,11.7,0,14.72,C,32.9,2,13.4,48.5,13.6,28.3,0.023,0.041,-99,-99,-99,15.9,16.2,-9999,-9999,-9999
53131,20221116,2.623,-111.17,32.24,18.7,3.9,11.3,12.4,0,14.85,C,31,3.3,13.5,41.6,13,22.4,0.022,0.041,-99,-99,-99,16.1,16.5,-9999,-9999,-9999
53131,20221117,2.623,-111.17,32.24,21.1,6.9,14,14.1,0,14.69,C,33.4,6.6,15,36.3,13.1,24.9,0.023,0.041,-99,-99,-99,16.8,17,-9999,-9999,-9999
53131,20221118,2.623,-111.17,32.24,22.4,5.4,13.9,13.6,0,14.39,C,34.4,4.8,14.9,46.2,14,26.4,0.022,0.041,-99,-99,-99,16.9,17,-9999,-9999,-9999
53131,20221119,2.623,-111.17,32.24,20.8,3.7,12.2,12.7,0,14.06,C,32.3,3.4,14.1,47.2,18.7,30.5,0.022,0.04,-99,-99,-99,16.3,16.6,-9999,-9999,-9999
53131,20221120,2.623,-111.17,32.24,19.6,9.9,14.7,13.8,0,14.06,C,32,7.1,15,42.8,22.6,33.6,0.023,0.041,-99,-99,-99,16.8,17.1,-9999,-9999,-9999
53131,20221121,2.623,-111.17,32.24,22.2,7.8,15,14.6,0,14.51,C,33.5,5.5,14.7,48.2,8.7,25.4,0.022,0.04,-99,-99,-99,16.5,16.7,-9999,-9999,-9999
53131,20221122,2.623,-111.17,32.24,22.9,9.7,16.3,16.2,0,12.75,C,33.9,8,16.5,35.4,14.9,24.9,0.023,0.041,-99,-99,-99,17.6,17.5,-9999,-9999,-9999
53131,20221123,2.623,-111.17,32.24,22.1,5,13.5,13.7,0,14.07,C,33.4,4.5,14.8,50.1,16.2,30.2,0.023,0.041,-99,-99,-99,17,17.2,-9999,-9999,-9999
53131,20221124,2.623,-111.17,32.24,17.7,4.5,11.1,12.4,0,14.16,C,28.8,4.3,12.8,48.3,10.7,21,0.022,0.039,-99,-99,-99,15.3,15.9,-9999,-9999,-9999
53131,20221125,2.623,-111.17,32.24,18.7,3.2,10.9,11.4,0,13.82,C,30.1,2.6,12.4,42.8,14.8,26.8,0.021,0.039,-99,-99,-99,14.8,15.1,-9999,-9999,-9999
53131,20221126,2.623,-111.17,32.24,19.9,2.1,11,10.6,0,14.01,C,30.8,1.3,11.9,44.5,9.3,24.6,0.021,0.038,-99,-99,-99,14.4,14.7,-9999,-9999,-9999
53131,20221127,2.623,-111.17,32.24,20.1,2.9,11.5,10.9,0,14.06,C,31.3,1.6,11.9,35.7,9.8,21.8,0.021,0.038,-99,-99,-99,14.2,14.5,-9999,-9999,-9999
53131,20221128,2.623,-111.17,32.24,23.1,3.7,13.4,14.3,0,12.74,C,31.5,3.9,13.4,35.5,9.3,19.7,0.021,0.038,-99,-99,-99,15.1,15.2,-9999,-9999,-9999
53131,20221129,2.623,-111.17,32.24,19.5,6.9,13.2,13.6,0,13.37,C,31.1,4.2,13.6,50.8,21.8,32.6,0.021,0.039,-99,-99,-99,15.5,15.6,-9999,-9999,-9999
53131,20221130,2.623,-111.17,32.24,24.2,6.3,15.3,14.9,0,10.53,C,32.7,5.5,14.3,55.7,14.7,32.3,0.022,0.038,-99,-99,-99,15.8,15.8,-9999,-9999,-9999
53131,20221201,2.623,-111.17,32.24,24.3,8.4,16.3,16.4,0,11.01,C,32.9,5.5,14.8,49.1,14.5,30.1,0.022,0.039,-99,-99,-99,16.2,16.2,-9999,-9999,-9999
53131,20221202,2.623,-111.17,32.24,22.6,10,16.3,15.6,0,12.03,C,32,6.9,15.4,47.7,16.2,30.2,0.023,0.039,-99,-99,-99,16.8,16.8,-9999,-9999,-9999
53131,20221203,2.623,-111.17,32.24,19.2,9,14.1,14.4,14.1,0.68,C,16.6,8.5,13.5,97.6,41.6,75.1,0.078,0.096,-99,-99,-99,14.5,15.2,-9999,-9999,-9999
53131,20221204,2.623,-111.17,32.24,17.4,14.8,16.1,15.9,11.8,0.82,C,17.2,14.4,15.6,97.1,72.6,90,0.134,0.187,-99,-99,-99,15.8,16,-9999,-9999,-9999
53131,20221205,2.623,-111.17,32.24,20.2,10.7,15.5,14.9,0.4,8.16,C,26.5,10.3,16.4,97.6,44.7,85.6,0.122,0.174,-99,-99,-99,17,17.1,-9999,-9999,-9999
53131,20221206,2.623,-111.17,32.24,21.5,8.5,15,14.4,0,11.98,C,25.5,8.2,13.8,94.9,31.7,67.1,0.107,0.16,-99,-99,-99,15.2,15.5,-9999,-9999,-9999
53131,20221207,2.623,-111.17,32.24,18.4,7.4,12.9,13,0,10.19,C,24.8,7.4,12.8,87.7,32.9,58.7,0.094,0.148,-99,-99,-99,14.1,14.4,-9999,-9999,-9999
53131,20221208,2.623,-111.17,32.24,18,4.2,11.1,10.4,0,12.87,C,25.4,4.3,11.5,95.4,40.3,72.7,0.087,0.139,-99,-99,-99,13,13.3,-9999,-9999,-9999
53131,20221209,2.623,-111.17,32.24,16.9,5.3,11.1,10,0,12.88,C,24.5,5.5,11.3,93.5,36.9,68.9,0.098,0.132,-99,-99,-99,12.6,12.8,-9999,-9999,-9999
53131,20221210,2.623,-111.17,32.24,18.8,2.9,10.8,10.5,0,12.97,C,25.9,2.7,10.9,89.7,30.3,61,0.095,0.126,-99,-99,-99,12,12.2,-9999,-9999,-9999
53131,20221211,2.623,-111.17,32.24,22.5,4.9,13.7,14.7,0,12.72,C,28.2,3.7,12.3,71.5,10.3,31,0.092,0.123,-99,-99,-99,12.9,12.8,-9999,-9999,-9999
53131,20221212,2.623,-111.17,32.24,13.1,3.9,8.5,8.5,14.1,8.22,C,18.4,4.6,9.9,92.1,25.1,59.2,0.117,0.161,-99,-99,-99,11,11.6,-9999,-9999,-9999
53131,20221213,2.623,-111.17,32.24,10.4,1.4,5.9,5.9,0,10.75,C,18.5,1.7,7.3,96,42.9,73.7,0.117,0.174,-99,-99,-99,9.4,10,-9999,-9999,-9999
53131,20221214,2.623,-111.17,32.24,10.2,-1,4.6,4.4,0,12.84,C,18.3,-0.7,5.7,93.7,38.2,70.9,0.103,0.158,-99,-99,-99,8.1,8.6,-9999,-9999,-9999
53131,20221215,2.623,-111.17,32.24,12.1,-1,5.6,5.2,0,12.31,C,18.4,-1,6,91.3,36.4,65.7,0.094,0.149,-99,-99,-99,7.8,8.1,-9999,-9999,-9999
53131,20221216,2.623,-111.17,32.24,12.9,1.2,7.1,6.5,0,9.75,C,20.6,0.9,6.5,86,34,61.7,0.092,0.144,-99,-99,-99,8.2,8.5,-9999,-9999,-9999
53131,20221217,2.623,-111.17,32.24,14.6,-1.1,6.7,6.6,0,12.73,C,20.7,-1.8,6.7,85.4,27.5,54.5,0.103,0.137,-99,-99,-99,8,8,-9999,-9999,-9999
53131,20221218,2.623,-111.17,32.24,16.4,4.7,10.6,10.2,0,8.44,C,23,4.5,10.4,73.2,25.1,46.7,0.099,0.135,-99,-99,-99,10.2,10.2,-9999,-9999,-9999
53131,20221219,2.623,-111.17,32.24,16.3,1,8.7,7.8,0,12.65,C,23,0.3,8.3,78.7,24.8,53.7,0.101,0.129,-99,-99,-99,9.6,9.7,-9999,-9999,-9999
53131,20221220,2.623,-111.17,32.24,18.1,1.8,9.9,8.8,0,9.73,C,21.1,1.5,8,82.6,22.8,54,0.097,0.125,-99,-99,-99,9.1,9.3,-9999,-9999,-9999
53131,20221221,2.623,-111.17,32.24,17.7,0.7,9.2,8.5,0,12.79,C,24.2,0.1,8.4,87.5,25.5,57.3,0.094,0.121,-99,-99,-99,9.6,9.5,-9999,-9999,-9999
53131,20221222,2.623,-111.17,32.24,18.9,1.9,10.4,9.4,0,12.69,C,25.4,0.6,9.2,80.5,16.2,47.4,0.092,0.118,-99,-99,-99,10,9.9,-9999,-9999,-9999
53131,20221223,2.623,-111.17,32.24,18.6,2.1,10.4,10.3,0,12.64,C,25,2,9.9,73.8,19.3,44.9,0.088,0.114,-99,-99,-99,10.7,10.5,-9999,-9999,-9999
53131,20221224,2.623,-111.17,32.24,19.9,3.3,11.6,11.6,0,12.57,C,26.5,2,10.8,75.4,21.7,43.2,0.086,0.108,-99,-99,-99,11.4,11.1,-9999,-9999,-9999
53131,20221225,2.623,-111.17,32.24,21.8,4.6,13.2,13.2,0,12.6,C,28.5,3.1,12.1,61,15.5,36.7,0.083,0.101,-99,-99,-99,12.4,12.2,-9999,-9999,-9999
53131,20221226,2.623,-111.17,32.24,24.7,3.7,14.2,13.8,0,12.7,C,29.8,2.9,12.9,70.6,13,38.1,0.082,0.098,-99,-99,-99,13,12.7,-9999,-9999,-9999
53131,20221227,2.623,-111.17,32.24,25.5,8.1,16.8,17.2,0,10.58,C,30.3,5.7,15,49.6,11.6,25.9,0.081,0.098,-99,-99,-99,14.4,14,-9999,-9999,-9999
53131,20221228,2.623,-111.17,32.24,18,7.2,12.6,13.1,2.1,1.43,C,14.5,6,11.8,83.6,21,50.5,0.086,0.094,-99,-99,-99,12.3,12.9,-9999,-9999,-9999
53131,20221229,2.623,-111.17,32.24,16.4,6.7,11.5,11.9,0,6.68,C,21,4.8,11,78.2,40.6,59.9,0.087,0.094,-99,-99,-99,11.6,11.8,-9999,-9999,-9999
53131,20221230,2.623,-111.17,32.24,16.7,7.5,12.1,11.7,0,8.1,C,25.2,7.1,12.9,89.8,53.4,74.1,0.084,0.102,-99,-99,-99,13.3,13.3,-9999,-9999,-9999
53131,20221231,2.623,-111.17,32.24,20.9,6.7,13.8,14.2,0,12.05,C,28.1,5.8,13.5,91.4,35.7,58.5,0.084,0.095,-99,-99,-99,13.9,13.5,-9999,-9999,-9999
53131,20230101,2.623,-111.17,32.24,17.7,5.1,11.4,12.5,3.1,1.44,C,15.6,5.4,11,90.8,33.7,61.1,0.089,0.086,-99,-99,-99,12,12.6,-9999,-9999,-9999
53131,20230102,2.623,-111.17,32.24,12.5,4.4,8.4,7.7,0,6.88,C,20.3,3.9,8.6,92.1,44.1,73.2,0.09,0.1,-99,-99,-99,10.1,10.6,-9999,-9999,-9999
53131,20230103,2.623,-111.17,32.24,15.7,4.8,10.2,9.5,0,11.7,C,23.4,4.6,10.7,87,32.7,62.7,0.094,0.098,-99,-99,-99,11.6,11.6,-9999,-9999,-9999
53131,20230104,2.623,-111.17,32.24,18.2,5.5,11.8,11.5,0,12.52,C,25.9,4.3,11.5,82.1,31.1,54.6,0.09,0.094,-99,-99,-99,12.3,12,-9999,-9999,-9999
53131,20230105,2.623,-111.17,32.24,20.2,9.5,14.9,15,0,6.01,C,21.5,5.5,11.7,54.7,21.2,36.2,0.088,0.087,-99,-99,-99,11.9,11.8,-9999,-9999,-9999
53131,20230106,2.623,-111.17,32.24,16.8,6.5,11.6,11.8,0,10.11,C,25,6.2,12.2,79.6,42.6,58.3,0.082,0.097,-99,-99,-99,13.1,13,-9999,-9999,-9999
53131,20230107,2.623,-111.17,32.24,20.7,2.6,11.7,11.4,0,13.19,C,27.9,2.4,11.6,91.9,22.4,58.5,0.079,0.084,-99,-99,-99,13,12.8,-9999,-9999,-9999
53131,20230108,2.623,-111.17,32.24,22.7,3.2,13,12.9,0,13.53,C,29.4,3,12.3,80.5,12.3,44.7,0.077,0.084,-99,-99,-99,13.4,13.1,-9999,-9999,-9999
53131,20230109,2.623,-111.17,32.24,22.1,4.7,13.4,12.5,0,12.73,C,28.8,3.4,12.3,76.9,12.9,43.6,0.074,0.084,-99,-99,-99,13.4,13.2,-9999,-9999,-9999
53131,20230110,2.623,-111.17,32.24,23.6,6.8,15.2,15.2,0,10.73,C,29.3,5.5,13.7,61.9,7.2,23.6,0.072,0.078,-99,-99,-99,13.9,13.6,-9999,-9999,-9999
53131,20230111,2.623,-111.17,32.24,16.5,5.3,10.9,12.2,0,11.9,C,26.2,5.8,12.7,64.3,23.7,42.2,0.07,0.079,-99,-99,-99,14.1,13.9,-9999,-9999,-9999
53131,20230112,2.623,-111.17,32.24,23.6,3.2,13.4,13.9,0,13.31,C,29.8,2.7,12.8,71.3,11.6,32.6,0.067,0.083,-99,-99,-99,13.8,13.5,-9999,-9999,-9999
53131,20230113,2.623,-111.17,32.24,24.7,9,16.9,17.1,0,13.5,C,32.7,8.4,16.1,42.1,10.1,17.2,0.065,0.078,-99,-99,-99,16.3,15.6,-9999,-9999,-9999
53131,20230114,2.623,-111.17,32.24,23.4,7.8,15.6,15.6,0,8.47,C,32.4,5.9,14.2,46.9,15.3,26.2,0.063,0.078,-99,-99,-99,14.7,14.7,-9999,-9999,-9999
53131,20230115,2.623,-111.17,32.24,15.8,9.2,12.5,12.5,2.5,1.31,C,14.4,10.1,12.4,95,16.1,60.1,0.064,0.085,-99,-99,-99,13.3,13.8,-9999,-9999,-9999
53131,20230116,2.623,-111.17,32.24,13.7,8.2,10.9,10.8,13.5,1.81,C,13,9,10.7,95,66.2,82.3,0.118,0.157,-99,-99,-99,11.5,12,-9999,-9999,-9999
53131,20230117,2.623,-111.17,32.24,13.6,3.4,8.5,9.3,2.2,11.37,C,20.7,3.9,10.5,93.1,35.1,61.7,0.118,0.161,-99,-99,-99,12,12.3,-9999,-9999,-9999
53131,20230118,2.623,-111.17,32.24,12.6,2.6,7.6,7.1,0,12.77,C,20.9,2.3,8.2,87,31.8,60.5,0.103,0.138,-99,-99,-99,10.2,10.5,-9999,-9999,-9999
53131,20230119,2.623,-111.17,32.24,14.5,-0.3,7.1,7.1,0,14.14,C,22,-0.2,7.5,85.5,26.2,55.5,0.094,0.133,-99,-99,-99,9.3,9.5,-9999,-9999,-9999
53131,20230120,2.623,-111.17,32.24,11.9,0.1,6,6.3,0,14.37,C,20,0.1,6.8,81.2,23.2,50.4,0.086,0.128,-99,-99,-99,8.8,8.9,-9999,-9999,-9999
53131,20230121,2.623,-111.17,32.24,11.8,-1.8,5,5.2,0,14.51,C,21.2,-1.6,6.3,87.7,33.3,59.5,0.081,0.119,-99,-99,-99,8.3,8.2,-9999,-9999,-9999
53131,20230122,2.623,-111.17,32.24,17.6,-1,8.3,7.9,0,14.49,C,24.7,-1.4,8.5,86.1,15.3,49.1,0.078,0.116,-99,-99,-99,9.4,9,-9999,-9999,-9999
53131,20230123,2.623,-111.17,32.24,7.8,0.5,4.2,4.4,0.4,13.28,C,19.9,2,7.5,92.2,25.2,45.6,0.073,0.107,-99,-99,-99,9.2,9.3,-9999,-9999,-9999
53131,20230124,2.623,-111.17,32.24,11,-2.7,4.2,3.9,0,14.77,C,21.2,-2.3,6.1,92.5,34.8,65.4,0.07,0.099,-99,-99,-99,8.3,8.3,-9999,-9999,-9999
53131,20230125,2.623,-111.17,32.24,13.2,-1,6.1,6.3,0,14.92,C,23.1,-1.7,7.2,84,24.7,55.4,0.07,0.103,-99,-99,-99,8.9,8.7,-9999,-9999,-9999
53131,20230126,2.623,-111.17,32.24,-9999,-9999,-9999,-9999,0,-9999,U,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
53131,20230127,2.623,-111.17,32.24,16.4,-1.1,7.6,7.1,0,14.81,C,26.3,-1.9,7.8,58.1,11.7,33.5,0.067,0.1,-99,-99,-99,9.6,9.4,-9999,-9999,-9999
53131,20230128,2.623,-111.17,32.24,19.2,1.5,10.3,10.5,0,13.38,C,28.6,0.6,9.6,52.6,9.4,26.6,0.072,0.101,-99,-99,-99,10.7,10.3,-9999,-9999,-9999
53131,20230129,2.623,-111.17,32.24,20.2,3.6,11.9,12.4,0,15.06,C,27.6,1.7,10.7,56.8,9,23.3,0.077,0.106,-99,-99,-99,11.9,11.4,-9999,-9999,-9999
53131,20230130,2.623,-111.17,32.24,16.1,1.5,8.8,9,0,14.82,C,27.2,0.6,10.2,79.7,29.6,51.8,0.077,0.095,-99,-99,-99,11.9,11.6,-9999,-9999,-9999
53131,20230131,2.623,-111.17,32.24,15.6,2.2,8.9,8.9,0,12.88,C,29.6,2.1,10.8,85.9,34.3,63.3,0.074,0.094,-99,-99,-99,12.1,11.8,-9999,-9999,-9999
53131,20230201,2.623,-111.17,32.24,15.2,1.6,8.4,8.4,0,12.04,C,25.3,1.4,9.7,96.3,38.2,66.8,0.072,0.085,-99,-99,-99,11.9,11.8,-9999,-9999,-9999
53131,20230202,2.623,-111.17,32.24,18.2,0.8,9.5,9.7,0,15.41,C,28.8,0.3,10.7,81.8,17,45.5,0.07,0.085,-99,-99,-99,12.5,12,-9999,-9999,-9999
53131,20230203,2.623,-111.17,32.24,22.2,4.5,13.3,15.1,0,11.59,C,30,3,13.1,53.8,9.3,20.2,0.069,0.09,-99,-99,-99,13.6,13.1,-9999,-9999,-9999
53131,20230204,2.623,-111.17,32.24,25.1,5.9,15.5,15.7,0,15.73,C,34.9,3.7,15.3,47.4,6,24.4,0.071,0.089,-99,-99,-99,15.7,14.8,-9999,-9999,-9999
53131,20230205,2.623,-111.17,32.24,25.1,4.1,14.6,15.2,0,15.73,C,34.4,4.2,15.2,62.2,10.1,29.6,0.066,0.084,-99,-99,-99,16.1,15.4,-9999,-9999,-9999
53131,20230206,2.623,-111.17,32.24,16.3,4.2,10.3,10.4,0,15.8,C,28.7,3.5,11.9,62.7,16.4,37.7,0.064,0.084,-99,-99,-99,14.7,14.5,-9999,-9999,-9999
53131,20230207,2.623,-111.17,32.24,14.7,1,7.9,9.2,0,16.1,C,27.3,0.6,10.5,63.6,21.3,34.1,0.061,0.082,-99,-99,-99,13.1,13,-9999,-9999,-9999
53131,20230208,2.623,-111.17,32.24,17.6,1.3,9.4,10.4,0,15.91,C,30.5,0.6,11.5,57.5,15.7,31.4,0.06,0.074,-99,-99,-99,13.6,13.2,-9999,-9999,-9999
53131,20230209,2.623,-111.17,32.24,18.3,2.6,10.4,10.4,0,16.61,C,30.2,1.3,11.4,53.9,6.5,25.5,0.058,0.075,-99,-99,-99,13.5,13.2,-9999,-9999,-9999
53131,20230210,2.623,-111.17,32.24,19.9,2.5,11.2,12.9,0,17.04,C,29.5,1.8,12.5,28.4,6.5,12,0.057,0.071,-99,-99,-99,14,13.5,-9999,-9999,-9999
53131,20230211,2.623,-111.17,32.24,21.5,8.1,14.8,14.5,0,5.57,C,26.8,5.7,12.3,24,6.8,11.4,0.052,0.069,-99,-99,-99,13.4,13.6,-9999,-9999,-9999
53131,20230212,2.623,-111.17,32.24,24.8,4.1,14.4,14.1,0,16.71,C,33.5,1.8,13.7,58.6,4,25,0.054,0.071,-99,-99,-99,15,14.4,-9999,-9999,-9999
53131,20230213,2.623,-111.17,32.24,11.2,2.7,7,6.3,1.9,8.77,C,19.2,3.1,8.3,89.7,54.1,73.3,0.051,0.062,-99,-99,-99,11.2,11.9,-9999,-9999,-9999
53131,20230214,2.623,-111.17,32.24,15.7,3,9.3,9.2,0,16.3,C,23.9,1.1,9.8,81.7,36.5,58.6,0.055,0.066,-99,-99,-99,11.9,11.8,-9999,-9999,-9999
53131,20230215,2.623,-111.17,32.24,9.4,0.2,4.8,4.3,5.9,17.49,C,20.7,-0.1,7,96.7,21.2,55.6,0.092,0.103,-99,-99,-99,9.7,10,-9999,-9999,-9999
53131,20230216,2.623,-111.17,32.24,12.9,-2.8,5,5.5,0,17.96,C,25.1,-3,7.3,76.7,18.3,40.1,0.085,0.106,-99,-99,-99,9.1,8.9,-9999,-9999,-9999
53131,20230217,2.623,-111.17,32.24,17.2,5.7,11.5,11.7,0,12.67,C,24.1,1.1,9.9,22.8,10.4,16.2,0.076,0.094,-99,-99,-99,10.3,10.1,-9999,-9999,-9999
53131,20230218,2.623,-111.17,32.24,23.2,10.1,16.7,16.1,0,17.05,C,34.6,6.3,16.8,56.2,14.6,25.7,0.076,0.094,-99,-99,-99,16,14.9,-9999,-9999,-9999
53131,20230219,2.623,-111.17,32.24,19.8,9.1,14.5,15.1,0,5.57,C,21.6,8.7,14.4,67.2,31.7,49.3,0.064,0.085,-99,-99,-99,14.7,14.7,-9999,-9999,-9999
53131,20230220,2.623,-111.17,32.24,20.9,12.3,16.6,16.2,0,11.55,C,32.5,10.7,17.5,71.8,36.8,53.7,0.066,0.086,-99,-99,-99,16.7,16.2,-9999,-9999,-9999
53131,20230221,2.623,-111.17,32.24,16,9.8,12.9,12,11.2,7.3,C,27.3,7.7,13.8,92.6,58.8,75.4,0.087,0.105,-99,-99,-99,15,15.3,-9999,-9999,-9999
53131,20230222,2.623,-111.17,32.24,10.9,5.1,8,8.8,1.6,4.89,C,13.9,6.1,8.5,91,37.9,63.4,0.119,0.156,-99,-99,-99,10.3,11.1,-9999,-9999,-9999
53131,20230223,2.623,-111.17,32.24,14.6,5.4,10,9.3,0.6,17.44,C,23.6,4.3,10.8,89.4,26.4,54.1,0.112,0.141,-99,-99,-99,12.3,12.2,-9999,-9999,-9999
53131,20230224,2.623,-111.17,32.24,19.2,0.7,10,10.1,0,18.76,C,29.6,0.8,12.1,89.9,26.3,55.7,0.098,0.119,-99,-99,-99,12.9,12.4,-9999,-9999,-9999
53131,20230225,2.623,-111.17,32.24,23.9,8.9,16.4,16.1,0,15.66,C,30.3,7.9,15.3,71.5,7.1,28.7,0.089,0.117,-99,-99,-99,14.9,14.5,-9999,-9999,-9999
53131,20230226,2.623,-111.17,32.24,12.3,2.3,7.3,8.1,6.5,14.02,C,21.5,3.1,9.7,93.1,32.7,56.8,0.107,0.137,-99,-99,-99,11.8,12.3,-9999,-9999,-9999
